,CVE ID,REFER TO COMMIT,REFER TO ISSUE,REFER TO RELEASE,REFER TO ADVISORY,REFER TO PULL,REFER TO HUNTR
1684,CVE-2019-14668,1,1,0,0,0,0
1685,CVE-2019-14669,1,1,0,0,0,0
1686,CVE-2019-14670,1,1,0,0,0,0
1687,CVE-2019-13647,0,1,0,0,0,0
1688,CVE-2019-13646,0,1,0,0,0,0
1689,CVE-2019-13645,0,1,0,0,0,0
1690,CVE-2019-13644,0,1,0,0,0,0
1691,CVE-2021-33898,0,1,0,0,0,0
1692,CVE-2017-1000466,0,1,0,0,0,0
1693,CVE-2020-5292,1,0,0,1,1,0
1694,CVE-2021-41273,1,0,0,1,0,0
1695,CVE-2021-41176,1,0,1,1,0,0
1696,CVE-2021-41129,1,0,1,1,0,0
1697,CVE-2019-1020002,0,0,0,1,0,0
1698,CVE-2018-11569,0,0,1,0,0,0
1699,CVE-2018-12628,0,0,1,0,0,0
1700,CVE-2018-12623,0,0,1,0,0,0
1701,CVE-2018-12625,0,0,1,0,0,0
1702,CVE-2018-12626,0,0,1,0,0,0
1703,CVE-2018-12622,0,0,1,0,0,0
1704,CVE-2018-12627,0,0,1,0,0,0
1705,CVE-2018-12621,0,0,1,0,0,0
1706,CVE-2018-12624,0,0,1,0,0,0
1707,CVE-2018-16761,0,0,1,0,0,0
1708,CVE-2020-12889,1,0,0,0,0,0
1709,CVE-2021-41260,1,0,0,1,0,0
1710,CVE-2021-41261,1,0,0,1,0,0
1711,CVE-2021-41262,1,0,0,1,0,0
1712,CVE-2021-21319,1,0,0,1,0,0
1713,CVE-2021-3769,1,0,0,0,0,0
1714,CVE-2021-3727,1,0,0,0,0,0
1715,CVE-2021-3726,1,0,0,0,0,0
1716,CVE-2021-3725,1,0,0,0,0,0
1717,CVE-2019-17494,0,1,0,0,0,0
1718,CVE-2019-20008,0,1,1,0,0,0
1719,CVE-2020-6860,0,1,0,0,0,0
1720,CVE-2020-36150,0,1,0,0,0,0
1721,CVE-2020-36152,0,1,0,0,0,0
1722,CVE-2020-36151,0,1,0,0,0,0
1723,CVE-2020-36149,0,1,0,0,0,0
1724,CVE-2020-36148,0,1,0,0,0,0
1725,CVE-2019-16095,0,0,0,0,0,0
1726,CVE-2019-16094,0,0,0,0,0,0
1727,CVE-2019-16093,0,0,0,0,0,0
1728,CVE-2019-16092,0,0,0,0,0,0
1729,CVE-2019-16091,0,0,0,0,0,0
1730,CVE-2019-20016,1,1,0,0,0,0
1731,CVE-2019-20063,0,1,0,0,0,0
1732,CVE-2019-10672,1,0,1,0,0,0
1733,CVE-2021-41253,1,0,0,1,0,1
1734,CVE-2021-46398,1,0,0,0,0,0
1735,CVE-2021-37794,1,0,0,0,0,0
1736,CVE-2018-13980,0,0,0,0,0,0
1737,CVE-2020-29587,0,1,0,0,0,0
1738,CVE-2022-21651,1,0,0,1,0,0
1739,CVE-2022-21652,1,0,0,1,0,0
1740,CVE-2021-41188,1,0,1,1,0,0
1741,CVE-2021-32712,1,0,0,1,0,0
1742,CVE-2021-32713,1,0,0,1,0,0
1743,CVE-2016-3109,1,0,0,0,0,0
1744,CVE-2019-12277,1,0,0,0,0,0
1745,CVE-2020-22761,0,1,0,0,0,0
1746,CVE-2021-32644,1,0,0,1,0,0
1747,CVE-2020-15153,1,0,1,1,0,0
1748,CVE-2021-21399,0,0,0,1,0,0
1749,CVE-2022-24181,0,1,0,0,0,0
1750,CVE-2019-19909,0,1,0,0,0,0
1751,CVE-2018-12588,1,1,0,0,0,0
1752,CVE-2018-12229,0,1,0,0,0,0
1753,CVE-2018-12030,1,0,0,0,0,0
1754,CVE-2017-10840,0,0,1,0,0,0
1755,CVE-2017-10841,0,0,1,0,0,0
1756,CVE-2021-39608,0,1,0,0,0,0
1757,CVE-2021-39609,0,1,0,0,0,0
1758,CVE-2021-23838,0,0,0,0,0,0
1759,CVE-2021-23837,0,0,0,0,0,0
1760,CVE-2021-23836,0,0,0,0,0,0
1761,CVE-2021-23835,0,0,0,0,0,0
1762,CVE-2019-13961,0,1,0,0,0,0
1763,CVE-2019-10652,0,1,0,0,0,0
1764,CVE-2017-1000428,0,1,0,0,0,0
1765,CVE-2017-9451,1,1,0,0,0,0
1766,CVE-2017-8868,0,1,0,0,0,0
1767,CVE-2017-7879,0,1,0,0,0,0
1768,CVE-2017-7878,0,1,0,0,0,0
1769,CVE-2017-7877,0,1,0,0,0,0
1770,CVE-2020-15120,1,0,0,1,0,0
1771,CVE-2021-3694,1,0,0,0,0,1
1772,CVE-2020-5682,0,0,0,0,0,0
1773,CVE-2021-20619,0,0,0,0,0,0
1774,CVE-2020-5683,0,0,0,0,0,0
1775,CVE-2020-5676,0,0,0,0,0,0
1776,CVE-2020-5677,0,0,0,0,0,0
1777,CVE-2020-5678,0,0,0,0,0,0
1778,CVE-2019-15810,1,0,0,0,0,0
1779,CVE-2021-42216,0,0,0,0,0,1
1780,CVE-2020-27163,1,0,0,0,0,0
1781,CVE-2021-42325,1,0,0,0,0,0
1782,CVE-2020-10235,1,0,0,0,0,0
1783,CVE-2018-1000527,0,1,0,0,0,0
1784,CVE-2020-10236,1,0,0,0,0,0
1785,CVE-2018-12642,1,0,0,0,0,0
1786,CVE-2015-5959,1,0,0,0,0,0
1787,CVE-2016-5100,1,0,0,0,0,0
1788,CVE-2017-1000497,0,1,0,0,0,0
1789,CVE-2020-22609,1,0,0,0,0,0
1790,CVE-2020-22608,1,0,0,0,0,0
1791,CVE-2020-24881,1,0,0,0,0,0
1792,CVE-2020-24917,1,0,0,0,0,0
1793,CVE-2020-16193,0,0,0,0,1,0
1794,CVE-2019-14749,1,0,1,0,0,0
1795,CVE-2020-14012,0,1,0,0,0,0
1796,CVE-2020-12629,1,0,0,0,0,0
1797,CVE-2014-4744,0,0,1,0,0,0
1798,CVE-2019-14748,1,0,1,0,0,0
1799,CVE-2019-14750,1,0,1,0,0,0
1800,CVE-2019-11537,0,0,1,0,1,0
1801,CVE-2015-1176,0,0,1,0,1,0
1802,CVE-2015-1347,1,0,1,0,0,0
1803,CVE-2022-24752,1,0,1,1,1,0
1804,CVE-2022-24742,0,0,1,1,0,0
1805,CVE-2022-24733,0,0,1,1,0,0
1806,CVE-2022-24749,0,0,1,1,0,0
1807,CVE-2022-24743,0,0,1,1,0,0
1808,CVE-2020-15146,0,0,0,1,0,0
1809,CVE-2020-15143,0,0,0,1,0,0
1810,CVE-2020-15245,1,0,0,1,0,0
1811,CVE-2021-32720,0,0,1,1,0,0
1812,CVE-2020-5218,0,0,0,1,0,0
1813,CVE-2020-5220,0,0,0,1,0,0
1814,CVE-2019-12186,0,0,0,0,0,0
1815,CVE-2019-16768,1,0,0,1,0,0
1816,CVE-2021-26813,0,0,0,0,1,0
1817,CVE-2020-11888,0,1,0,0,0,0
1818,CVE-2018-5773,0,1,0,0,0,0
1819,CVE-2020-35848,1,0,0,0,0,0
1820,CVE-2020-35847,1,0,0,0,0,0
1821,CVE-2020-35846,1,0,0,0,0,0
1822,CVE-2020-35131,1,0,1,0,0,0
1823,CVE-2020-14408,0,1,0,0,0,0
1824,CVE-2020-23849,0,1,0,0,0,0
1825,CVE-2021-41083,1,0,0,1,0,0
1826,CVE-2020-35296,0,0,0,0,0,0
1827,CVE-2020-23653,0,1,0,0,0,0
1828,CVE-2020-29315,0,1,0,0,0,0
1829,CVE-2020-25540,0,1,0,0,0,0
1830,CVE-2019-11018,0,1,0,0,0,0
1831,CVE-2021-23434,1,0,0,0,0,0
1832,CVE-2021-32723,0,0,0,1,1,0
1833,CVE-2022-23647,1,0,0,1,1,0
1834,CVE-2021-23341,1,1,0,0,1,0
1835,CVE-2020-15138,0,0,0,1,1,0
1836,CVE-2020-23489,1,0,0,0,0,0
1837,CVE-2020-23490,1,0,0,0,0,0
1838,CVE-2021-21286,0,0,0,1,0,0
1839,CVE-2021-27839,0,0,1,0,0,0
1840,CVE-2021-21260,0,0,1,1,0,0
1841,CVE-2020-35676,0,0,1,0,0,0
1842,CVE-2021-23440,1,0,0,0,1,0
1843,CVE-2021-41175,1,0,1,1,0,0
1844,CVE-2021-32793,0,0,1,1,0,0
1845,CVE-2021-32706,0,0,1,1,0,0
1846,CVE-2020-14971,1,0,0,0,1,0
1847,CVE-2021-29448,0,0,0,1,0,0
1848,CVE-2020-35659,0,0,0,0,1,0
1849,CVE-2020-8816,1,0,1,0,1,0
1850,CVE-2019-13051,1,0,0,0,1,0
1851,CVE-2021-29251,0,0,1,0,0,0
1852,CVE-2021-29248,0,0,1,0,0,0
1853,CVE-2021-29247,0,0,1,0,0,0
1854,CVE-2021-29246,0,0,1,0,0,0
1855,CVE-2021-29245,0,0,1,0,0,0
1856,CVE-2021-29250,0,0,1,0,0,0
1857,CVE-2021-29249,0,0,1,0,0,0
1858,CVE-2020-27388,0,0,0,0,1,0
1859,CVE-2019-14537,1,0,1,0,1,0
1860,CVE-2017-8928,0,0,0,0,1,0
1861,CVE-2021-23444,1,0,1,0,1,0
1862,CVE-2020-28480,0,0,0,0,1,0
1863,CVE-2020-28479,0,0,1,0,0,0
1864,CVE-2021-28379,1,0,0,0,0,0
1865,CVE-2021-39491,0,1,0,0,0,0
1866,CVE-2021-38606,1,0,0,0,0,0
1867,CVE-2020-21784,0,1,0,0,0,0
1868,CVE-2017-15872,1,0,0,0,0,0
1869,CVE-2021-23436,1,0,0,0,0,0
1870,CVE-2020-28477,0,0,0,0,0,0
1871,CVE-2019-10742,0,1,0,0,1,0
1872,CVE-2020-28168,0,1,0,0,0,0
1873,CVE-2019-15521,0,0,1,0,1,0
1874,CVE-2021-25979,1,0,0,0,0,0
1875,CVE-2021-25978,1,0,0,0,0,0
1876,CVE-2021-43693,0,1,0,0,0,0
1877,CVE-2018-1000884,1,0,0,0,0,0
1878,CVE-2019-12792,0,1,0,0,0,0
1879,CVE-2019-12791,0,1,0,0,0,0
1880,CVE-2019-9841,1,0,0,0,0,0
1881,CVE-2018-10686,0,1,0,0,0,0
1882,CVE-2015-2861,1,0,0,0,0,0
1883,CVE-2019-14731,0,1,0,0,0,0
1884,CVE-2020-15148,1,0,0,1,0,0
1885,CVE-2018-6010,1,1,0,0,1,0
1886,CVE-2018-20745,0,1,0,0,0,0
1887,CVE-2018-6009,1,0,0,0,0,0
1888,CVE-2017-11516,0,0,0,0,1,0
1889,CVE-2017-7271,1,0,0,0,1,0
1890,CVE-2015-3397,0,0,0,0,0,0
1891,CVE-2017-5930,0,0,0,0,1,0
1892,CVE-2021-44567,0,0,0,0,0,0
1893,CVE-2021-44566,0,0,0,0,0,0
1894,CVE-2021-44565,0,0,0,0,0,0
1895,CVE-2021-44427,0,0,0,0,0,0
1896,CVE-2020-13278,0,0,0,0,0,0
1897,CVE-2020-15718,0,0,0,0,0,0
1898,CVE-2020-15717,0,0,0,0,0,0
1899,CVE-2020-15716,0,0,0,0,0,0
1900,CVE-2020-15721,0,0,0,0,0,0
1901,CVE-2021-32772,0,0,0,1,0,0
1902,CVE-2018-10916,1,1,0,0,0,0
1903,CVE-2021-27370,0,1,0,0,1,1
1904,CVE-2021-27559,0,1,0,0,1,0
1905,CVE-2021-27371,0,1,0,0,1,0
1906,CVE-2021-27369,0,1,0,0,1,0
1907,CVE-2021-27368,0,1,0,0,1,0
1908,CVE-2020-19316,1,0,0,0,0,0
1909,CVE-2021-43808,1,0,1,1,1,0
1910,CVE-2021-43617,0,0,0,0,0,0
1911,CVE-2021-21263,0,0,0,1,1,0
1912,CVE-2018-6330,0,0,0,0,0,0
1913,CVE-2017-14775,0,0,1,0,1,0
1914,CVE-2020-5257,1,0,0,1,0,0
1915,CVE-2016-10033,0,0,1,0,0,0
1916,CVE-2016-10045,0,0,1,0,0,0
1917,CVE-2021-34551,0,0,0,0,0,0
1918,CVE-2020-36326,1,0,0,0,0,0
1919,CVE-2018-19296,0,0,1,0,0,0
1920,CVE-2020-13625,0,0,1,1,0,0
1921,CVE-2017-11503,0,0,0,0,0,0
1922,CVE-2008-5619,1,0,0,0,0,0
1923,CVE-2018-7662,0,1,0,0,0,0
1924,CVE-2017-5223,0,0,0,0,0,0
1925,CVE-2015-8476,1,0,1,0,0,0
1926,CVE-2021-43683,0,1,0,0,0,0
1927,CVE-2021-34122,0,1,0,0,1,0
1928,CVE-2021-45385,0,1,0,0,1,0
1929,CVE-2021-44957,0,1,0,0,0,0
1930,CVE-2021-44956,0,1,0,0,0,0
1931,CVE-2020-23705,0,1,0,0,0,0
1932,CVE-2020-23851,0,1,0,0,0,0
1933,CVE-2020-23852,0,1,0,0,0,0
1934,CVE-2018-16781,0,1,0,0,0,0
1935,CVE-2019-16352,0,1,0,0,0,0
1936,CVE-2020-15470,0,1,0,0,0,0
1937,CVE-2020-13438,0,1,0,0,0,0
1938,CVE-2020-13439,0,1,0,0,0,0
1939,CVE-2020-13440,0,1,0,0,0,0
1940,CVE-2019-19887,0,1,0,0,0,0
1941,CVE-2019-19888,0,1,0,0,0,0
1942,CVE-2019-16351,0,1,0,0,0,0
1943,CVE-2019-16350,0,1,0,0,0,0
1944,CVE-2020-24617,0,0,0,0,1,0
1945,CVE-2021-33563,0,0,1,0,0,1
1946,CVE-2021-25913,1,0,0,0,0,0
1947,CVE-2022-25352,1,0,0,0,0,0
1948,CVE-2021-23403,0,0,0,0,0,0
1949,CVE-2020-23361,0,1,0,0,0,0
1950,CVE-2020-22251,0,1,0,0,0,0
1951,CVE-2020-23209,0,1,0,0,0,0
1952,CVE-2020-23208,0,1,0,0,0,0
1953,CVE-2020-23207,0,1,0,0,0,0
1954,CVE-2020-23190,0,1,0,0,0,0
1955,CVE-2020-23214,0,1,0,0,0,0
1956,CVE-2020-23217,0,1,0,0,0,0
1957,CVE-2020-23192,0,1,0,0,0,0
1958,CVE-2020-23194,0,1,0,0,0,0
1959,CVE-2020-36398,0,1,0,0,0,0
1960,CVE-2020-36399,0,1,0,0,0,0
1961,CVE-2020-12639,0,0,0,0,0,0
1962,CVE-2022-21705,1,0,0,1,0,0
1963,CVE-2020-15246,1,0,0,1,0,0
1964,CVE-2021-32648,1,0,0,1,0,0
1965,CVE-2021-29487,1,0,0,1,0,0
1966,CVE-2021-21265,1,0,0,1,0,0
1967,CVE-2021-3311,1,0,0,0,0,0
1968,CVE-2020-15249,1,0,0,1,0,0
1969,CVE-2020-5299,1,0,0,1,0,0
1970,CVE-2020-15128,1,0,0,1,1,0
1971,CVE-2017-15284,1,0,0,0,0,0
1972,CVE-2021-29461,0,0,0,1,0,0
1973,CVE-2021-29465,0,0,0,1,0,0
1974,CVE-2021-29466,0,0,0,1,0,0
1975,CVE-2021-21433,1,1,0,1,0,0
1976,CVE-2021-23509,1,0,0,0,1,0
1977,CVE-2020-7766,0,0,0,0,0,0
1978,CVE-2022-27607,0,1,0,0,0,0
1979,CVE-2021-32265,0,1,0,0,0,0
1980,CVE-2018-10790,0,1,0,0,0,0
1981,CVE-2020-23334,0,1,0,0,0,0
1982,CVE-2020-23333,0,1,0,0,0,0
1983,CVE-2020-23331,0,1,0,0,0,0
1984,CVE-2020-23332,0,1,0,0,0,0
1985,CVE-2020-23330,0,1,0,0,0,0
1986,CVE-2020-21066,0,1,0,0,0,0
1987,CVE-2021-35307,0,1,0,0,0,0
1988,CVE-2021-35306,0,1,0,0,0,0
1989,CVE-2020-19722,0,1,0,0,0,0
1990,CVE-2020-19717,0,1,0,0,0,0
1991,CVE-2020-19718,0,1,0,0,0,0
1992,CVE-2020-19719,0,1,0,0,0,0
1993,CVE-2020-19720,0,1,0,0,0,0
1994,CVE-2020-19721,0,1,0,0,0,0
1995,CVE-2020-23912,0,1,0,0,0,0
1996,CVE-2019-13238,0,1,0,0,0,0
1997,CVE-2019-15048,0,1,0,0,0,0
1998,CVE-2019-17528,0,1,0,0,0,0
1999,CVE-2019-6132,0,1,0,0,0,0
2000,CVE-2019-6966,0,1,0,0,0,0
2001,CVE-2019-7697,0,1,0,0,0,0
2002,CVE-2019-7698,0,1,0,0,0,0
2003,CVE-2019-7699,0,1,0,0,0,0
2004,CVE-2019-20090,0,1,0,0,0,0
2005,CVE-2019-20091,0,1,0,0,0,0
2006,CVE-2019-20092,0,1,0,0,0,0
2007,CVE-2019-17529,0,1,0,0,0,0
2008,CVE-2019-17530,0,1,0,0,0,0
2009,CVE-2019-17452,0,1,0,0,0,0
2010,CVE-2019-17454,0,1,0,0,0,0
2011,CVE-2019-17453,0,1,0,0,0,0
2012,CVE-2017-14639,1,1,0,0,0,0
2013,CVE-2017-14643,1,1,0,0,0,0
2014,CVE-2017-14646,1,1,0,0,0,0
2015,CVE-2018-13846,0,1,0,0,0,0
2016,CVE-2018-14445,0,1,0,0,0,0
2017,CVE-2018-14532,0,1,0,0,0,0
2018,CVE-2018-14584,0,1,0,0,0,0
2019,CVE-2018-14585,0,1,0,0,0,0
2020,CVE-2018-14587,0,1,0,0,0,0
2021,CVE-2018-14588,0,1,0,0,0,0
2022,CVE-2018-14589,0,1,0,0,0,0
2023,CVE-2018-20095,0,1,0,0,0,0
2024,CVE-2018-20407,0,1,0,0,0,0
2025,CVE-2018-20408,0,1,0,0,0,0
2026,CVE-2018-20409,0,1,0,0,0,0
2027,CVE-2018-20659,0,1,0,0,0,0
2028,CVE-2018-5253,0,1,0,0,0,0
2029,CVE-2019-16349,0,1,0,0,0,0
2030,CVE-2019-15050,0,1,0,0,0,0
2031,CVE-2019-15047,0,1,0,0,0,0
2032,CVE-2019-15049,0,1,0,0,0,0
2033,CVE-2019-13959,0,1,0,0,0,0
2034,CVE-2019-9544,0,1,0,0,0,0
2035,CVE-2019-8378,0,1,0,0,0,0
2036,CVE-2019-8382,0,1,0,0,0,0
2037,CVE-2019-8380,0,1,0,0,0,0
2038,CVE-2018-20186,0,1,0,0,0,0
2039,CVE-2018-20502,0,1,0,0,0,0
2040,CVE-2018-14531,0,1,0,0,0,0
2041,CVE-2018-14545,0,1,0,0,0,0
2042,CVE-2018-14544,0,1,0,0,0,0
2043,CVE-2018-14543,0,1,0,0,0,0
2044,CVE-2017-12475,1,0,0,0,0,0
2045,CVE-2017-14260,0,1,0,0,0,0
2046,CVE-2018-14586,0,1,0,0,0,0
2047,CVE-2018-14590,0,1,0,0,0,0
2048,CVE-2018-13848,0,1,0,0,0,0
2049,CVE-2018-13847,0,1,0,0,0,0
2050,CVE-2017-14642,1,1,0,0,0,0
2051,CVE-2017-14641,1,1,0,0,0,0
2052,CVE-2017-14640,1,1,0,0,0,0
2053,CVE-2017-14638,1,1,0,0,0,0
2054,CVE-2017-14261,0,1,0,0,0,0
2055,CVE-2017-14257,0,1,0,0,0,0
2056,CVE-2017-14259,0,1,0,0,0,0
2057,CVE-2017-14258,0,1,0,0,0,0
2058,CVE-2017-12474,1,0,0,0,0,0
2059,CVE-2017-12476,1,0,0,0,0,0
2060,CVE-2020-7712,0,1,0,0,1,0
2061,CVE-2020-26300,1,0,0,1,0,0
2062,CVE-2020-7752,1,0,0,0,0,0
2063,CVE-2020-26274,1,0,0,1,0,0
2064,CVE-2020-26245,1,0,0,1,0,0
2065,CVE-2020-7778,1,0,0,0,0,0
2066,CVE-2022-25413,0,1,0,0,0,0
2067,CVE-2022-25412,0,1,0,0,0,0
2068,CVE-2022-25411,0,1,0,0,0,0
2069,CVE-2022-25410,0,1,0,0,0,0
2070,CVE-2021-27983,0,1,0,0,0,0
2071,CVE-2021-35265,1,1,0,0,0,0
2072,CVE-2020-35149,1,0,0,0,0,0
2073,CVE-2020-25453,0,1,0,0,0,0
2074,CVE-2020-25878,0,1,0,0,0,0
2075,CVE-2020-25877,0,1,0,0,0,0
2076,CVE-2021-27237,1,0,0,0,0,0
2077,CVE-2018-10821,1,1,0,0,0,0
2078,CVE-2017-9609,0,1,0,0,0,0
2079,CVE-2019-17426,1,1,0,0,0,0
2080,CVE-2021-23574,0,1,0,0,0,0
2081,CVE-2018-6342,0,0,1,0,1,0
2082,CVE-2021-32831,1,0,0,0,0,0
2083,CVE-2020-28494,1,0,0,0,0,0
2084,CVE-2021-23390,1,0,0,0,0,0
2085,CVE-2021-23389,1,0,0,0,0,0
2086,CVE-2021-23344,1,0,0,0,0,0
2087,CVE-2020-28495,1,0,0,0,0,0
2088,CVE-2019-8903,1,0,0,0,0,0
2089,CVE-2021-24040,0,0,1,1,0,0
2090,CVE-2021-39207,1,0,0,1,0,0
2091,CVE-2021-21412,1,0,0,1,0,0
2092,CVE-2021-46322,0,1,0,0,0,0
2093,CVE-2021-43734,0,1,0,0,0,0
2094,CVE-2021-25941,1,0,0,0,0,0
2095,CVE-2020-7734,0,0,0,0,1,0
2096,CVE-2020-28460,1,0,0,0,0,0
2097,CVE-2021-23558,1,0,0,0,0,0
2098,CVE-2020-7770,1,0,0,0,0,0
2099,CVE-2021-26541,0,0,0,0,1,0
2100,CVE-2021-23392,1,0,0,0,1,0
